Character,Line
Leslie Knope,You know what I mean? And just kind of infiltrate the boys' club.
Leslie Knope,I'm in your club now.
Leslie Knope,Great.
Leslie Knope,Okay.
Leslie Knope,"No, you don't."
Leslie Knope,Okay.
Leslie Knope,"Yeah, let's do it."
Leslie Knope,All right.
Leslie Knope,You're a monster.
Leslie Knope,I don't think that's for me.
Leslie Knope,Really?
Leslie Knope,I was just picturing it.
Leslie Knope,"Oh, sorry."
Leslie Knope,That really stings.
Leslie Knope,I was-- Crap on a crayfish.
Leslie Knope,And then also kissing?
Leslie Knope,Who was that guy you were talking to out there?
Leslie Knope,I know.
Leslie Knope,"And then, he walked into an office that wasn't his."
Leslie Knope,"He was like, ""Huh? What? Uh... Bye."""
Leslie Knope,Yeah.
Leslie Knope,"So, I asked Ben out to dinner and he said no."
Leslie Knope,"Okay, let's do it."
Leslie Knope,"You know, go to J.J's or something, grab a bite?"
Leslie Knope,Or we could go out after work.
Leslie Knope,"So, I have some ideas for the health initiative."
Leslie Knope,"Yeah, I'm not allowed there anymore."
Leslie Knope,Yeah.
Leslie Knope,I'm glad that's over.
Leslie Knope,Hey.
Leslie Knope,Diagnose me.
Leslie Knope,"So, I should go and ask them what they think I'm selling."
Leslie Knope,Whoever takes the most steps wins a prize.
Leslie Knope,We give everyone pedometers and we have a contest.
Leslie Knope,I'll do the newspaper interview.
Leslie Knope,You and Ben do Channel Four.
Leslie Knope,Always good for you.
Leslie Knope,We do stretches at our desk or next to our desk or in a chair.
Leslie Knope,Perd Hapley is a big softie.
Leslie Knope,Office yoga.
Leslie Knope,Stop it.
Leslie Knope,"Oh, God."
Leslie Knope,Anything to get their heart rate up.
Leslie Knope,Can you grab them for me?
Leslie Knope,"Hey, Tom, I'm just printing out these health tips."
Leslie Knope,Enough.
Leslie Knope,He can do it.
Leslie Knope,"All right, Tom."
Leslie Knope,I was just trying to figure out why only sleazy guys are into me right now.
Leslie Knope,"This is not a date, okay?"
Leslie Knope,Soulmate level match.
Leslie Knope,98% match.
Leslie Knope,"This is insane, but you and I got matched up on hoosiermate.com."
Leslie Knope,Promise not to tell anyone?
Leslie Knope,It'll be a puff piece.
Leslie Knope,Can you excuse us for a second?
Leslie Knope,Hey.
Leslie Knope,Can I talk to you for a second?
Leslie Knope,No hard feelings.
Leslie Knope,"Oh, we weren't-- No."
Leslie Knope,What?
Leslie Knope,"Wow, that's so cute."
Leslie Knope,I understand.
Leslie Knope,"I can assure you, there's nothing romantic going on between me and Tom."
Leslie Knope,It was all just a joke.
Leslie Knope,They should fix that.
Leslie Knope,Huh?
Leslie Knope,No worries.
Leslie Knope,"Look, it was just a bump in the road."
Leslie Knope,Okay.
Leslie Knope,You should be so lucky.
Leslie Knope,"Fortunately, the Lesliemobile is an all terrain vehicle."
Leslie Knope,"So, everything involving Ben is fine."
Leslie Knope,Knock it off.
Leslie Knope,I just need to talk to you in private about something different that is not Ben related.
Leslie Knope,Okay?
Leslie Knope,"Ben, good job."
Leslie Knope,You are being a little bit too much of an ass right now.
Leslie Knope,Hey What is wrong with you?
Leslie Knope,"I know, but we need him."
Leslie Knope,"If they ask us about the budget, he's our numbers guy."
Leslie Knope,Okay.
Leslie Knope,You're a nurse.
Leslie Knope,All you cared about was the shape of their boobs?
Leslie Knope,Lucy?
Leslie Knope,Let's say you rub a bottle and a genie comes out and gives you three wishes.
Leslie Knope,This'll be fun.
Leslie Knope,You can get as many 'zerts as you want.
Leslie Knope,Yeah.
Leslie Knope,"There's no story here, Shauna."
Leslie Knope,I'm buying.
Leslie Knope,He's just a dedicated civil servant who is doing whatever he can to make sure that this is the best Harvest Festival ever.
Leslie Knope,"And he's easy on the eyes, too."
Leslie Knope,Your choice.
Leslie Knope,We can go anywhere.
Leslie Knope,What would those wishes be?
Leslie Knope,Do you wanna go to lunch?
Leslie Knope,"So, basically, you're just attracted to me because I'm not an elderly person."
Leslie Knope,"And I was just wondering, what do you look for in a woman?"
Leslie Knope,I was flattered by what you said earlier.
Leslie Knope,"No, here's fine."
Leslie Knope,Strictly professional.
Leslie Knope,Just friends.
Leslie Knope,Hmm.
Leslie Knope,"I know you're gonna take this the wrong way, but can I talk to you for a second?"
Leslie Knope,"Hi, Joe."
Leslie Knope,A douche-vestigation.
Leslie Knope,"Hey, Tom."
Leslie Knope,This'll be a fun game.
Leslie Knope,Three wishes.
Leslie Knope,Go.
Leslie Knope,Wendy?
Leslie Knope,"So, the only thing that's important to you is hotness?"
Leslie Knope,Where I graduated summa cum laude in history.
Leslie Knope,"Harvest Festival more like ""Harvest Bestival."""
Leslie Knope,"The Parks Department has planted the seeds, and now, they're harvesting the rewards."
Leslie Knope,I once kissed a girl in college.
Leslie Knope,That's what you do.
Leslie Knope,I work at the Parks and Recreation--
Leslie Knope,They'll put the fun in funnel cake.
Leslie Knope,I've read five biographies of Eleanor Roosevelt.
Leslie Knope,I love sunshine and fresh air and early morning walks.
Leslie Knope,Ready?
Leslie Knope,"I'm gonna say stuff about me, and you say, on a scale from 1 to 10, how interested in that thing you are."
Leslie Knope,Okay.
Leslie Knope,"Now, I'm done."
Leslie Knope,Let's play a different game.
Leslie Knope,We don't have to do this anymore.
Leslie Knope,Sure.
Leslie Knope,Okay.
Leslie Knope,"He works for the state government, and he's been coming to advise us about our budget."
Leslie Knope,Wish number two.
Leslie Knope,Okay.
Leslie Knope,Yeah.
Leslie Knope,This just in.
Leslie Knope,They're just pizza that's harder to eat.
Leslie Knope,Calzones are pointless.
Leslie Knope,"Down on ""Terrible Idea Avenue."""
Leslie Knope,It's not Everything isn't your fault all the time.
Leslie Knope,"Oh, God."
Leslie Knope,"Okay, hey."
Leslie Knope,"You're stupid, and you're drunk and you're stupid."
Leslie Knope,All I need to do is focus and stay calm.
Leslie Knope,"This is a watershed moment in our relationship, and it's important that we fight clean."
Leslie Knope,But I believe that honest discussions between friends can lead to deeper intimacy.
Leslie Knope,What's happening here?
Leslie Knope,"This is my first fight with Ann, and it's a doozy."
Leslie Knope,Excuse me.
Leslie Knope,She's moving back to Canada.
Leslie Knope,"He's fine with it, he said it wouldn't be weird."
Leslie Knope,Dance up on me.
Leslie Knope,Jean-Ralphio!
Leslie Knope,Forget it.
Leslie Knope,"Go get me another ""Snork Juice."""
Leslie Knope,Do you want to dance with me?
Leslie Knope,"Yeah, I'm very angry, and I'm really drunk."
Leslie Knope,"No offense, but I don't remember you having a nursing degree in feelings."
Leslie Knope,"No offense, but I'm going slow because I might lose my job."
Leslie Knope,All right.
Leslie Knope,Neither am I.
Leslie Knope,"If you're worried about working with Chris, it doesn't matter."
Leslie Knope,Ron and Wendy aren't even dating anymore.
Leslie Knope,Don't always make everything your fault.
Leslie Knope,I didn't mean it like that.
Leslie Knope,I don't know.
Leslie Knope,I'm sorry.
Leslie Knope,"I think I owe you one, too."
Leslie Knope,"I owe her, like, a million apologies."
Leslie Knope,I cannot believe that fight I had with Ann.
Leslie Knope,"Oh, God."
Leslie Knope,"Well, I am out of questions."
Leslie Knope,Really?
Leslie Knope,I've never been this hung over.
Leslie Knope,I'm so hung over.
Leslie Knope,"Oh, my God."
Leslie Knope,I'm here.
Leslie Knope,Your mother's butt.
Leslie Knope,"And then she asked me the whole thing, and I didn't even do it once."
Leslie Knope,I didn't even say one thing.
Leslie Knope,You don't even know one thing.
Leslie Knope,"I know why you're doing this, and you're making a huge mistake."
Leslie Knope,"Maybe we shouldn't work together, then."
Leslie Knope,I was just trying to do you a favor.
Leslie Knope,"But sometimes if I don't push you in the right direction, you end up standing still."
Leslie Knope,"Look, I'm sorry that I thought about you for the job, okay?"
Leslie Knope,"I just meant you were being stupid, and you were acting like a jerk."
Leslie Knope,You know I didn't mean it like that.
Leslie Knope,"Hey, Swanson!"
Leslie Knope,"No, I'm sad."
Leslie Knope,Snap out of it!
Leslie Knope,I'm not-- Are you-- You seem mad at me.
Leslie Knope,And I was hoping that maybe you would reduce his charges and release him into my custody.
Leslie Knope,I'll do my best.
Leslie Knope,That's good advice for all of us.
Leslie Knope,"Hey, stop."
Leslie Knope,So you're helping Tom.
Leslie Knope,"For the millionth time, no."
Leslie Knope,I know.
Leslie Knope,I'll figure it out later.
Leslie Knope,"Oh, JeanRalphio."
Leslie Knope,People will definitely buy it.
Leslie Knope,Ron is a good man who just got caught up in something terrible.
Leslie Knope,It's gonna be fine.
Leslie Knope,"High end, VIP, exclusive."
Leslie Knope,Here?
Leslie Knope,What?
Leslie Knope,Snake Juice!
Leslie Knope,That already is too many times.
Leslie Knope,It happened once.
Leslie Knope,Ugh.
Leslie Knope,"Ron Swanson, this is an intervention."
Leslie Knope,"And let's be honest, it would be nice to not have to pull strange things out of people's butts every night."
Leslie Knope,You have been spending the last 24 hours sipping on joy juice and tripping on Tammy.
Leslie Knope,"Hey, how's it going?"
Leslie Knope,"Chief, I need to ask you a huge favor."
Leslie Knope,"Oh, well, I completely understand."
Leslie Knope,"Well, I know tonight's gonna be a big success, and I wish I could stay."
Leslie Knope,No.
Leslie Knope,What?
Leslie Knope,What the hell happened to you?
Leslie Knope,"Well, this hat is an idiot."
Leslie Knope,How long is it gonna last with this guy?
Leslie Knope,"Well, I mean, let's be honest."
Leslie Knope,They come and go so fast.
Leslie Knope,"I mean, I should've known better than to loan something to one of your boyfriends."
Leslie Knope,"Oh, that's okay."
Leslie Knope,Yeah.
Leslie Knope,Awesome.
Leslie Knope,So how did you two meet?
Leslie Knope,I actually was on your show once--
Leslie Knope,"Yeah, I had met you before."
Leslie Knope,Oh.
Leslie Knope,But you are going in for the interview tomorrow?
Leslie Knope,Oh.
Leslie Knope,I thought maybe you'd be home preparing for tomorrow.
Leslie Knope,"Yes, I'm surprised."
Leslie Knope,And I'm seeing you here.
Leslie Knope,Hey.
Leslie Knope,She's gonna be up all night cramming for a big job interview.
Leslie Knope,"I really do, but I have to go help Ann."
Leslie Knope,I'm not mad at you.
Leslie Knope,"Well, the people in this room are your methadone."
Leslie Knope,"Thank you, Dennis."
Leslie Knope,Yeah.
Leslie Knope,"Look, I'm gonna tell you what I tell all my girlfriends when they get dumped."
Leslie Knope,Men are dogs.
Leslie Knope,Get away from me.
Leslie Knope,It's like stepping on a lamb.
Leslie Knope,Their bath mats are amazing.
Leslie Knope,I know.
Leslie Knope,Me too.
Leslie Knope,They have the softest towels.
Leslie Knope,Have you been to the Granville Hotel and Spa?
Leslie Knope,"Yeah, maybe we could just point out to them there are tons of hotel rooms just outside city limits."
Leslie Knope,I'm sorry.
Leslie Knope,"According to their rules, we may not have enough hotel rooms within city limits."
Leslie Knope,What the hell?
Leslie Knope,"He's not worth it, okay?"
Leslie Knope,Whale sounds.
Leslie Knope,Chief Trumple?
Leslie Knope,"It's an amazing instrument, the banjo."
Leslie Knope,You know Ben Wyatt from the State Budget Office.
Leslie Knope,Ann and I burned an awesome CD for the trip.
Leslie Knope,Sorry.
Leslie Knope,We'll check in with you later.
Leslie Knope,Sure!
Leslie Knope,Did you see this?
Leslie Knope,I'm allergic to fingers.
Leslie Knope,"Maybe we should just not talk to each other for the rest of the trip, and I'm just gonna concentrate on the presentation."
Leslie Knope,"And, so, as you can see, Pawnee has 12 beautiful baseball diamonds, and our seats have extra cushioning due to the massive size of our average citizen."
Leslie Knope,Okay.
Leslie Knope,Sure.
Leslie Knope,"Well, then, it's just us then."
Leslie Knope,Okay.
Leslie Knope,Last chance.
Leslie Knope,"Come on, photographer."
Leslie Knope,"I'm sure they have great burgers there, though."
Leslie Knope,They have great burgers.
Leslie Knope,You wanna grab some grub?
Leslie Knope,You want in?
Leslie Knope,"Hey, we were thinking about going to dinner, photographer."
Leslie Knope,Sure.
Leslie Knope,Yeah.
Leslie Knope,You should take the praise.
Leslie Knope,"This time, you did it."
Leslie Knope,"No, normally I do it."
Leslie Knope,"Can I have two beers, please?"
Leslie Knope,You did it.
Leslie Knope,"Hey, you okay?"
Leslie Knope,"Wow, cheers, sir!"
Leslie Knope,"They have their part of the town, and we have ours."
Leslie Knope,The raccoon problem is under control.
Leslie Knope,"No, you don't."
Leslie Knope,Take it easy.
Leslie Knope,But we can't give you your job back.
Leslie Knope,What is wrong with you?
Leslie Knope,No.
Leslie Knope,I was thinking about you when I wrote it.
Leslie Knope,You're so welcome.
Leslie Knope,Hey.
Leslie Knope,That's me!
Leslie Knope,But work is third.
Leslie Knope,It doesn't matter.
Leslie Knope,"Or waffles, friends, work."
Leslie Knope,"Friends, waffles, and work."
Leslie Knope,We need to remember what's important in life.
Leslie Knope,Win-win.
Leslie Knope,"Cause I was, um"
Leslie Knope,"She works at City Hall part-time, and two days a week, she still gets to be the greatest nurse in the world."
Leslie Knope,"But really, she's just a manipulative, psychotic, library book peddling, sex crazed shedemon."
Leslie Knope,So they struck up a deal.
Leslie Knope,But she doesn't want to totally leave her job.
Leslie Knope,"She nailed it, of course."
Leslie Knope,Shall we? Ann came in the next day and had a second interview with Chris.
Leslie Knope,Would you mind if I joined you?
Leslie Knope,The committee totally understands.
Leslie Knope,"Please, don't worry about it."
Leslie Knope,"Well, this committee would like to ask if you are the kind of candidate who could forgive someone after they've behaved like a complete jackass?"
Leslie Knope,"All right, who's next? You came."
Leslie Knope,I know Tammy seems scary.
Leslie Knope,Yeah.
Leslie Knope,I guess we should head over there.
Leslie Knope,All right.
Leslie Knope,"Okay, let me handle this."
Leslie Knope,"Yeah, so, basically every dorm allows bed lofting, but the students have really taken to it at Wolman and McCoy."
Leslie Knope,What?
Leslie Knope,I'm in control.
Leslie Knope,"We could talk about different dorms at Johns Hopkins University, and I could read from my Sonicare booklet."
Leslie Knope,"We could discuss The New Yorker article ""The History of the Ladder."""
Leslie Knope,I have a few ideas.
Leslie Knope,"Tom, what the hell are you doing?"
Leslie Knope,"I need to think of unsexy, boring conversation topics we can talk about in the car."
Leslie Knope,"Yeah, and I could literally get ""afired."""
Leslie Knope,I need to send out a signal that nothing is gonna happen.
Leslie Knope,"I need, like, a sweat suit or something."
Leslie Knope,This is actually the dress that Julia Roberts wore as a prostitute in Pretty Woman.
Leslie Knope,"Ann, everything you have is too sexy."
Leslie Knope,Really?
Leslie Knope,Good plan.
Leslie Knope,You're right.
Leslie Knope,I know!
Leslie Knope,We could both get fired.
Leslie Knope,It can't happen.
Leslie Knope,Ben.
Leslie Knope,"I'll see you there, Benjamin."
Leslie Knope,Great.
Leslie Knope,"Yeah, great small talk over there."
Leslie Knope,You don't want to waste away at Pawnee St. Joseph's medical center and turn into her.
Leslie Knope,And we're here to get you clean.
Leslie Knope,This is your destiny Ann.
Leslie Knope,"Well, we would love to do that, but, unfortunately, money is tight right now."
Leslie Knope,that the EagletonPawnee fence does a lot more harm than it does good.
Leslie Knope,Great.
Leslie Knope,"You know if I had your job, there would be no fence there."
Leslie Knope,Pun intended.
Leslie Knope,"I would like you to get off your high horse, Lindsay."
Leslie Knope,I would not.
Leslie Knope,"What, did you just come from the stables?"
Leslie Knope,"Well, nice outfit."
Leslie Knope,"And by July, finding the smell unpleasant and the soil untenable, all the wealthy people evacuated to Eagleton."
Leslie Knope,"Well, I would like to respectfully say that any child should be able to play in any park, regardless of wealth or status."
Leslie Knope,Pawnee was established in May of 1817.
Leslie Knope,Factoid alert.
Leslie Knope,Who cares?
Leslie Knope,"The only thing they beat us in is life expectancy, beauty pageants, and average income."
Leslie Knope,But their people are not inherently better than our people.
Leslie Knope,"And, yes, because of their cupcake factory, the air always smells like vanilla."
Leslie Knope,"Yes, Eagleton is nicer than Pawnee."
Leslie Knope,"Yeah, it's not that great."
Leslie Knope,What did I say instead?
Leslie Knope,That's what I would've said if I had thought of it in the moment.
Leslie Knope,"I'm wide awake, and I got my eyes on you."
Leslie Knope,Eagleton was founded by former Pawneeans.
Leslie Knope,"Anyway, this is Joey Plunkett."
Leslie Knope,"Joey, wave to the audience."
Leslie Knope,"Oh, you can't, because you broke your arm climbing that fence."
Leslie Knope,Whatever happens to Ron Swanson is on you.
Leslie Knope,"I am so sick of this, Lindsay."
Leslie Knope,Let's back it up.
Leslie Knope,Put everything back in the truck.
Leslie Knope,What am I thinking? Let's just stop this.
Leslie Knope,"Oh, my God."
Leslie Knope,And then we're just gonna let the stink and the raccoons run wild.
Leslie Knope,"We're gonna take these bags of trash, and we're gonna throw it over to their side of the park."
Leslie Knope,We're gonna treat them like garbage.
Leslie Knope,Eagleton treats us like garbage.
Leslie Knope,"All right, everybody just grab a bag and open it up and then try to find some dirty stuff in there."
Leslie Knope,"And then they offered her the job, and she took it and disappeared."
Leslie Knope,"I talked it over with Lindsay, and we made a pact that we would stay in Pawnee together and work hard and fight to make Pawnee a better place to live."
Leslie Knope,"Five years ago, Eagleton offered me that job."
Leslie Knope,Eagleton really changed her.
Leslie Knope,"Man, she used to not be like this."
Leslie Knope,"Hey, not you too."
Leslie Knope,"Tom, let's go."
Leslie Knope,I'm not done.
Leslie Knope,You cannot be sure that he is the one.
Leslie Knope,"Well, with more due respect, a lot of boys do that in our town."
Leslie Knope,Both your arms are broken.
Leslie Knope,"No, you can't."
Leslie Knope,I'm awake.
Leslie Knope,"Tom, you did a really crappy thing, and I think deep down, you know that."
Leslie Knope,I'm not asleep.
Leslie Knope,"Lindsay, if we"
Leslie Knope,"I promise you, citizens of Pawnee, and sweet, brave Joey, I will tear down that fence."
Leslie Knope,This woman's right.
Leslie Knope,That's arson.
Leslie Knope,I just need you to do what's on that list.
Leslie Knope,"Okay, well, I am on ""Operation No More Fence,"" so I'm putting you in charge of ""Operation Ron's Party, colon, Shock And Awe."""
Leslie Knope,"Pawneeans are just as good as Eagletonians, although on average, we are several inches shorter and 80 pounds heavier."
Leslie Knope,"We should stand up for our town, okay?"
Leslie Knope,But it has a lot of heart.
Leslie Knope,Our side is this scrappy piece of land where kids go to smash fluorescent light tubes.
Leslie Knope,"To be fair, yeah."
Leslie Knope,Yeah.
Leslie Knope,Her soul.
Leslie Knope,Great.
Leslie Knope,What a relief.
Leslie Knope,"Oh, yeah."
Leslie Knope,"You know, yeah."
Leslie Knope,"There's a really great calzone place over in ""Idiotville."""
Leslie Knope,What was it again?
Leslie Knope,"Then she went to work in Eagleton and ""fixed her deviated septum"" and lost 35 pounds and lost something else."
Leslie Knope,We worked together at the Pawnee Parks Department.
Leslie Knope,Lindsay Carlisle Shay and I used to be best friends.
Leslie Knope,"Three words, Lindsay Carlisle Shay."
Leslie Knope,"The crisis has been averted, so let's go talk to the chief."
Leslie Knope,Great.
Leslie Knope,Lindsay!
Leslie Knope,Hi.
Leslie Knope,Okay.
Leslie Knope,And I have a JPEG.
Leslie Knope,I have many copies and the negatives.
Leslie Knope,You can take it if you want.
Leslie Knope,And that someone was this woman.
Leslie Knope,"Well, someone once told me that there's no such thing as small parks, just small ideas."
Leslie Knope,Wowsers.
Leslie Knope,That's what makes them so great.
Leslie Knope,"When we used to work here together, we loved the fact that parks were for everyone."
Leslie Knope,"Come on, Lindsay, this isn't you."
Leslie Knope,So let's talk about Lafayette Park.
Leslie Knope,"You know, I found a picture of you from back in the day."
Leslie Knope,"Well, thank you so much for stopping by."
Leslie Knope,Hey.
Leslie Knope,Shall we speak in my courtyard?
Leslie Knope,It's really nice outside.
Leslie Knope,"And she's a nurse, and she works at a hospital."
Leslie Knope,Now.
Leslie Knope,She is my best friend.
Leslie Knope,This is Ann.
Leslie Knope,Sorry about the whole mess.
Leslie Knope,You look amazing.
Leslie Knope,It has.
Leslie Knope,What?
Leslie Knope,"You might have a fancy car and a mahogany purse, or whatever rich people have, but I remember something that you're trying to forget."
Leslie Knope,You're a Pawnee girl.
Leslie Knope,"Well, then why do you come here at dinnertime and get takeout from the legendary J.J's Diner?"
Leslie Knope,Nice to see you as always.
Leslie Knope,"Councilman Howser, sorry."
Leslie Knope,"Hey, move!"
Leslie Knope,"Sorry, got to go."
Leslie Knope,"Bye, Ann."
Leslie Knope,Race you.
Leslie Knope,Never mind.
Leslie Knope,Oh.
Leslie Knope,Do you think I could get that book back that I loaned him?
Leslie Knope,I liked him.
Leslie Knope,"Oh, yeah."
Leslie Knope,Why?
Leslie Knope,The photographer guy.
Leslie Knope,How's Jessie?
Leslie Knope,"All right, let's start with the personal stuff."
Leslie Knope,"I'm so glad we found this time to talk ,it feels like it's been forever."
Leslie Knope,What does Kahlua style mean?
Leslie Knope,"Okay, okay, let's not fight, I broke it, let me pay for it Ron."
Leslie Knope,"I did, I broke"
Leslie Knope,"Next year, your birthday party is going to be a rager."
Leslie Knope,"This, by the way, is a onetime only situation."
Leslie Knope,"Yes, that's how I remember it."
Leslie Knope,Uhuh.
Leslie Knope,Ann should do it.
Leslie Knope,Powerful stuff.
Leslie Knope,No.
Leslie Knope,"Jerry, what is this?"
Leslie Knope,No more lightning round catchup sessions.
Leslie Knope,This is an intervention.
Leslie Knope,Okay.
Leslie Knope,"Plus, we'd be working in the same building."
Leslie Knope,"All right, let's begin."
Leslie Knope,"Okay, Tom."
Leslie Knope,Make real change happen.
Leslie Knope,"I just think with this new job, you could make a difference."
Leslie Knope,I understand.
Leslie Knope,Okay.
Leslie Knope,And I want to talk to you about Patty.
Leslie Knope,"Okay, sit down."
Leslie Knope,Andy.
Leslie Knope,"Because I'm almost done with it, Ann."
Leslie Knope,"And it's gonna be a long night, so I got you some energy drinks and some chocolate covered espresso beans and the book Freedom by Jonathan Franzen."
Leslie Knope,So you need to partially memorize that.
Leslie Knope,These are all the health initiatives the city has ever undertaken since the 1960s.
Leslie Knope,"But first, you need to go over your homework."
Leslie Knope,You can thank me later.
Leslie Knope,I know.
Leslie Knope,I couldn't get it earlier.
Leslie Knope,"Yes, I know."
Leslie Knope,What did you say?
Leslie Knope,That was you on the tape.
Leslie Knope,That was you talking.
Leslie Knope,"Right, but after, when I pressed you?"
Leslie Knope,Thank you.
Leslie Knope,Thank you.
Leslie Knope,Excuse me.
Leslie Knope,"and the worst part, to her our friendship it's like it never happened."
Leslie Knope,because we were best friends and then she sold out everything that we believed in.
Leslie Knope,I hope you're happy.
Leslie Knope,Because she's a stupid jerk.
Leslie Knope,"But in my defense, I believe that assault should be illegal if the person is a jerk."
Leslie Knope,"And punching Lindsay in the face, and shoving a coffee filter down her pants."
Leslie Knope,The only thing I'm guilty of is loving Pawnee.
Leslie Knope,Scone? They only have maple walnut.
Leslie Knope,"It was a rough night, but I survived."
Leslie Knope,Thank you for coming to get me.
Leslie Knope,Beautiful Ann.
Leslie Knope,No.
Leslie Knope,Did G.B. Shaw write your stupid fart face?
Leslie Knope,I doth proclaim to be a stupid fart face.
Leslie Knope,Nor I her.
Leslie Knope,I will never apologize to her.
Leslie Knope,"Yes, it is."
Leslie Knope,I want her arrested for attempted murder.
Leslie Knope,How dare you? No!
Leslie Knope,Don't you dare feed that waffle to that dog to get it to poop.
Leslie Knope,Okay.
Leslie Knope,I think it's 'cause I wanted to shatter the glass ceiling.
Leslie Knope,"Wait a minute, oh my god, okay we have a lot of work to do."
Leslie Knope,Jerry.
Leslie Knope,Do you remember what you said to me five years ago when Eagleton offered me that job and I asked you for advice?
Leslie Knope,and a cab will be here whenever you're ready to take you home.
Leslie Knope,Artie from security is outside the door so no one will bother you.
Leslie Knope,"So, I have rented Bridge on the River Kwai and the Dirty Dozen."
Leslie Knope,She do them all?
Leslie Knope,That was just a list of ways to mess with you.
Leslie Knope,why would I throw Ron Swanson an Ann Perkins party?
Leslie Knope,Ron.
Leslie Knope,I did that for Ann.
Leslie Knope,"Happy birthday, Ron."
Leslie Knope,Stop it.
Leslie Knope,"God, please."
Leslie Knope,Ben and chris want us to go into conference room C for a meeting.
Leslie Knope,"Ron, don't do that."
Leslie Knope,"Hey, did you hear the news?"
Leslie Knope,"Yeah, I work with some really great people."
Leslie Knope,I know you do.
Leslie Knope,"I don't know, I thought maybe you could bust out your old Jazz sweatshirt and you and I could go to Sullivan's for a beer."
Leslie Knope,What are you doing tonight?
Leslie Knope,One of the many Eagleton kids who signed up will just pop over and grab it.
Leslie Knope,"and I want to thank you for the fence, there's no way we could afford that high quality wood."
Leslie Knope,It's an idea that I came up with after my best friend Ann over there said she wanted to bash your head in with a baseball bat.
Leslie Knope,"Hey Lindsay, introducing the Pawnee wiffle ball league."
Leslie Knope,"Ann, put these scones in your bra, let's go."
Leslie Knope,I tried.
Leslie Knope,I never should have opened that stupid basket.
Leslie Knope,You're here.
Leslie Knope,Try to look professional.
Leslie Knope,Go clean yourself up.
Leslie Knope,"Gosh, you're filthy."
Leslie Knope,Yeah.
Leslie Knope,The curse has been lifted.
Leslie Knope,Special Wamapoke ceremony.
Leslie Knope,Yes. This is him.
Leslie Knope,And I'm glad you're here.
Leslie Knope,"Okay, well, while you're doing that, I want you to picture Ben in his motel room, all by himself with no friends, staring at the wall."
Leslie Knope,"It's ours, and it's going to be really great."
Leslie Knope,Hello.
Leslie Knope,"But the point is, this project, this is as much yours as it is mine."
Leslie Knope,"Ice Town was a disaster, and it seems like it was probably your fault."
Leslie Knope,Look who's back.
Leslie Knope,Hey.
Leslie Knope,"Enjoy yourself, ladies."
Leslie Knope,Have fun.
Leslie Knope,Come on in.
Leslie Knope,Welcome.
Leslie Knope,"The one, the only, Little Sebastian."
Leslie Knope,"And in other good news, he gave us a scare, but he's back now."
Leslie Knope,Intense stuff from Ken Hotate.
Leslie Knope,"From what I can tell, you mismanaged the hell out of it."
Leslie Knope,Enjoy yourselves.
Leslie Knope,Hey.
Leslie Knope,I like your necklace.
Leslie Knope,Okay?
Leslie Knope,"Look, I have ideas, Ron."
Leslie Knope,This camping trip is our chance to think of some really big ideas.
Leslie Knope,We do not wanna have a sophomore slump.
Leslie Knope,Harvest Fest is over.
Leslie Knope,We're all gonna meet here and leave as a group at 6:45 a.m. promptly.
Leslie Knope,Don't let us picture that.
Leslie Knope,"Ben, you gonna go?"
Leslie Knope,Just a few notes about our camping retreat tomorrow.
Leslie Knope,"Okay, Tom, I want you to take Ben and make him go to that anti-histamine party."
Leslie Knope,"Everybody, listen up."
Leslie Knope,"All right, guys."
Leslie Knope,That was the second most awkward way a man has ever grabbed my breast.
Leslie Knope,He doesn't know anybody in town.
Leslie Knope,"Come on, Tom, take him under your tiny little wing."
Leslie Knope,Call 911!
Leslie Knope,"Oh, my God."
Leslie Knope,Holy!
Leslie Knope,"Uh... Oh, my gosh."
Leslie Knope,"Paul, are you okay?"
Leslie Knope,Thank you.
Leslie Knope,"Hey, Ben, you just missed it! He whinnied!"
Leslie Knope,"You finally get it now, right?"
Leslie Knope,Thank you.
Leslie Knope,"I have, like, 100 new ideas."
Leslie Knope,Wow.
Leslie Knope,"Thank you, Ken."
Leslie Knope,It will not be a disaster.
Leslie Knope,"And at no time was any Parks Department worker, quote, ""feasting on petting zoo animals."""
Leslie Knope,"There are not, as one reporter suggested, dozens of escaped convicts meandering around the carnival."
Leslie Knope,There is no food shortage.
Leslie Knope,"First of all, we have plenty of food."
Leslie Knope,Tom.
Leslie Knope,This?
Leslie Knope,"But does it say, ""Hello, general assembly, I've come to Indianapolis to accept your commendation?"""
Leslie Knope,I'd like to start by addressing some of the false rumors about the festival.
Leslie Knope,What?
Leslie Knope,It will be a success.
Leslie Knope,Okay.
Leslie Knope,Wait.
Leslie Knope,How do you know?
Leslie Knope,Then I'm sure he's not cheating on you.
Leslie Knope,"And if he is, he's a monster."
Leslie Knope,Maybe that will make them happy.
Leslie Knope,That seems to be their biggest problem.
Leslie Knope,"And if he's not, you guys are great together."
Leslie Knope,"But if he is, I will kill him."
Leslie Knope,Great.
Leslie Knope,"Look, it sounds like you're just spiraling."
Leslie Knope,That lying bastard!
Leslie Knope,"And I want to let everyone know that, in an attempt to be sensitive to our Wamapoke friends, we have moved the shooting gallery, per their request."
Leslie Knope,"So, yes, Perd."
Leslie Knope,"Perd, you know as well as I do that there's no such God."
Leslie Knope,Can you help me out here?
